#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
9264000,-277.7855758666992,122.96373411334237,120.02677917480469,77.15184020996094,46.649696350097656,-379.4037399291992,-142.22833251953125,0.01815570704638958
9266000,-240.28633880615234,119.3087037346784,106.01412200927734,100.16939544677734,49.82844543457031,-356.8495407104492,-139.48817443847656,0.03941750153899193
9268000,-319.1670551300049,129.14078965202435,99.40342712402344,87.0660400390625,33.629981994628906,-393.6860065460205,-145.5983123779297,0.017822761088609695
9270000,-303.1576957702637,114.36715077839926,105.9755859375,81.91490173339844,37.73320770263672,-387.2516288757324,-141.57870483398438,0.048963043838739395
9272000,-305.2663116455078,122.60025952620448,111.80824279785156,80.69277954101562,40.487098693847656,-395.52821350097656,-142.75686645507812,0.030630869790911674
9274000,-240.3834056854248,113.81801692136843,119.59161376953125,89.7468032836914,47.5366096496582,-359.941068649292,-137.61370849609375,0.2963407039642334
9276000,-298.59134101867676,114.92040099542035,84.54183959960938,92.1297378540039,38.322208404541016,-376.6664447784424,-136.98025512695312,0.06154530495405197
9278000,-296.0738945007324,130.62137573451255,104.95895385742188,81.39027404785156,39.31359100341797,-378.0426139831543,-143.7223358154297,0.028213543817400932
9280000,-327.29134368896484,129.70702927168128,88.44355773925781,65.25707244873047,37.53465270996094,-379.5172348022461,-139.03671264648438,0.027332179248332977
9282000,-303.91595458984375,120.76136717523282,88.6370849609375,86.18994903564453,39.99174499511719,-376.0097961425781,-142.8046417236328,0.07971258461475372
9284000,-267.2198123931885,115.41779449424058,121.69437408447266,91.96709442138672,44.31553649902344,-380.0089054107666,-145.2036590576172,0.01576671004295349
9286000,-286.6474266052246,119.67337892681343,110.11082458496094,85.75982666015625,43.60197830200195,-385.83971786499023,-140.29969787597656,0.019355380907654762
9288000,-293.96234130859375,117.60636019204952,106.53251647949219,85.8802490234375,41.864601135253906,-385.6391296386719,-142.631103515625,0.030523717403411865
9290000,-325.9174289703369,116.60826867208355,97.22669219970703,83.14026641845703,37.83319854736328,-399.69971656799316,-144.4518280029297,0.033967629075050354
9292000,-278.2156734466553,131.4824610728035,110.01346588134766,87.45172119140625,45.27131652832031,-382.4640254974365,-138.5001678466797,0.012054385617375374
9294000,-288.27355766296387,138.118833780396,116.44295501708984,92.30570983886719,40.09807586669922,-389.4785442352295,-147.67022705078125,0.02844945900142193
9296000,-299.74043464660645,123.27252971860995,108.76730346679688,85.87986755371094,38.3624382019043,-388.5389575958252,-144.23214721679688,0.02107756771147251
9298000,-273.173547744751,124.78076401903256,112.33845520019531,89.67465209960938,43.00764083862305,-382.0230960845947,-136.20472717285156,0.0335254892706871
9300000,-310.08263778686523,114.73202035420049,120.07250213623047,70.6165771484375,30.864816665649414,-387.24929428100586,-144.40988159179688,0.0226176418364048
9302000,-341.4948539733887,115.81510327363154,85.77485656738281,76.94551086425781,34.7438850402832,-393.71528244018555,-145.26742553710938,0.02358805015683174
9304000,-295.2687587738037,117.81518542122087,99.443603515625,80.49647521972656,39.99568176269531,-374.04591941833496,-141.21444702148438,0.05581452324986458
9306000,-255.5769920349121,122.68434761333837,105.38720703125,114.28449249267578,45.497642517089844,-377.71235275268555,-143.05197143554688,0.01799682341516018
9308000,-266.2632484436035,123.4296717612372,128.84043884277344,84.20108795166016,35.6762580871582,-374.55698013305664,-140.45437622070312,0.030322598293423653
9310000,-269.673791885376,112.07987248115779,122.67497253417969,79.21658325195312,41.415504455566406,-370.00493812561035,-143.0021209716797,0.02619997411966324
9312000,-265.0145454406738,124.05211112909417,104.08663940429688,100.66578674316406,39.70098114013672,-375.8763313293457,-133.61984252929688,0.028207983821630478
9314000,-284.78075218200684,122.3081694818973,102.65945434570312,94.69258117675781,42.514434814453125,-380.64098167419434,-144.02597045898438,0.019750624895095825
9316000,-272.8600482940674,121.9921588123135,114.59451293945312,72.68109130859375,41.82790756225586,-361.55891609191895,-140.45053100585938,0.04588828235864639
9318000,-297.46998596191406,125.15488397047852,121.28072357177734,82.38451385498047,33.9698486328125,-393.6898651123047,-141.46298217773438,0.04774050787091255
9320000,-253.58972930908203,129.9897889000106,133.8606414794922,90.12055969238281,45.357818603515625,-381.1648941040039,-141.7884521484375,0.02459409460425377
9322000,-274.3816089630127,131.04416020850974,109.68112182617188,92.13280487060547,45.394561767578125,-377.75435066223145,-143.85609436035156,0.020359177142381668
9324000,-284.1234436035156,124.3954155522799,100.25994873046875,77.73448181152344,43.67204284667969,-366.656005859375,-139.16598510742188,0.03207351267337799
9326000,-264.70448112487793,113.36792725943599,106.9617691040039,96.93550109863281,46.090293884277344,-377.0162944793701,-137.7076873779297,0.031940609216690063
9328000,-288.71228790283203,125.68170944322893,117.34397888183594,74.68130493164062,49.14476013183594,-388.1133499145508,-141.7916717529297,0.02267920784652233
9330000,-261.6551628112793,120.56226112937175,117.80111694335938,96.95553588867188,42.06999969482422,-375.81774520874023,-142.67861938476562,0.01455159392207861
9332000,-318.38314628601074,120.20569287955082,114.15885925292969,65.65541076660156,40.204463958740234,-393.01110649108887,-145.44102478027344,0.05025628209114075
9334000,-304.32046127319336,113.7135985896161,114.12022399902344,70.12339782714844,42.49534225463867,-390.18984603881836,-140.88768005371094,0.018139604479074478
9336000,-298.2232208251953,119.66094980650956,90.25674438476562,87.48844909667969,47.60315704345703,-380.9079132080078,-142.7384490966797,0.07478261739015579
9338000,-264.23742294311523,110.16463308670055,120.37704467773438,89.69882202148438,43.62841796875,-374.8058891296387,-143.16683959960938,0.031012415885925293
9340000,-295.9480781555176,115.29097630354137,107.85436248779297,90.39656066894531,38.36878204345703,-387.5699653625488,-145.04586791992188,0.048055678606033325
9342000,-257.1077117919922,115.57581698053244,133.3893280029297,100.17552185058594,41.439353942871094,-391.36317443847656,-140.90687561035156,0.1581535041332245
9344000,-289.86672019958496,126.860909368432,126.53246307373047,75.99896240234375,42.2122802734375,-388.3503017425537,-146.29144287109375,0.031330741941928864
9346000,-296.3071403503418,129.4644727592566,104.5711441040039,83.15892791748047,39.708526611328125,-383.60004806518555,-140.16741943359375,0.0217367522418499
9348000,-335.1527976989746,123.41510442060509,119.88937377929688,69.39297485351562,27.922893524169922,-406.0394859313965,-146.33460998535156,0.01607533171772957
9350000,-272.95488929748535,124.20107762340751,113.97543334960938,99.31901550292969,38.667259216308594,-386.67266273498535,-138.27317810058594,0.029266035184264183
9352000,-286.3350772857666,130.8793685969006,106.00077819824219,92.30845642089844,36.448699951171875,-378.9744815826416,-142.13734436035156,0.018805859610438347
9354000,-254.85551643371582,123.5183793190268,113.04867553710938,85.80819702148438,55.81520080566406,-368.55354499816895,-141.00686645507812,0.03282484412193298
9356000,-249.74957466125488,129.87937897760582,107.73509216308594,87.19158935546875,65.83052825927734,-370.3352222442627,-140.19825744628906,0.02668086066842079
9358000,-278.63280487060547,137.6528389608346,132.2840576171875,76.7488021850586,44.0364875793457,-388.64034271240234,-143.1015625,0.03973810374736786
9360000,-279.6537227630615,129.17693357960528,121.6240234375,96.34271240234375,38.189510345458984,-401.8766841888428,-133.9670867919922,0.03380018100142479
9362000,-311.8787136077881,132.10741599398781,97.6488037109375,95.67768859863281,43.952423095703125,-406.11510276794434,-143.0821075439453,0.039586301892995834
9364000,-331.18531227111816,132.1970382984419,95.50444030761719,81.23339080810547,41.23900604248047,-405.4125156402588,-143.77427673339844,0.02465115115046501
9366000,-309.1526641845703,118.61211271533065,113.25664520263672,98.27322387695312,40.146888732910156,-414.1280059814453,-146.7625732421875,0.061143092811107635
9368000,-279.07981872558594,120.9910257596881,111.63252258300781,85.02637481689453,54.564247131347656,-389.65895080566406,-140.66989135742188,0.025893688201904297
9370000,-295.8755359649658,118.97577025180142,102.01426696777344,94.49923706054688,37.9245719909668,-389.2753162384033,-141.07626342773438,0.03792862594127655
9372000,-263.5584259033203,119.82276849145909,121.242431640625,78.88140869140625,59.88022232055664,-384.7664031982422,-138.8328857421875,0.0368042066693306
9374000,-298.23963928222656,133.0584552323987,99.17511749267578,89.02001953125,40.220001220703125,-388.3511505126953,-138.33177185058594,0.02813000977039337
9376000,-277.6016445159912,112.81280181175269,111.42369079589844,87.23895263671875,42.628623962402344,-376.84972190856934,-142.07151794433594,0.02832910418510437
9378000,-272.18438720703125,129.7348604389486,110.35232543945312,92.26113891601562,46.56417465209961,-383.8977966308594,-137.4901885986328,0.02595219761133194
9380000,-295.1117534637451,124.26721380725064,121.67857360839844,86.04647827148438,43.11654281616211,-403.07690238952637,-142.90005493164062,0.023587986826896667
9382000,-289.0596504211426,124.3856506316364,111.91880798339844,96.45803833007812,38.06806182861328,-391.3469429016113,-144.1998291015625,0.04221664369106293
9384000,-272.98938179016113,122.76883590213798,127.71257781982422,89.31385040283203,48.82709503173828,-401.34900093078613,-137.5301513671875,0.03626921400427818
9386000,-281.5025863647461,131.61602552015333,141.42141723632812,73.14021301269531,46.81981658935547,-401.6537399291992,-141.25697326660156,0.026703208684921265
9388000,-307.93362045288086,138.4394639206355,116.9378890991211,82.17158508300781,39.729835510253906,-407.8876609802246,-138.91957092285156,0.034327954053878784
9390000,-282.3932342529297,116.4261311768489,122.47071838378906,79.10012817382812,42.530914306640625,-384.7971954345703,-141.7336883544922,0.03589726611971855
9392000,-263.7861518859863,128.9387564168369,123.90248107910156,97.09011840820312,52.26335906982422,-393.71648025512695,-143.35491943359375,0.0292946957051754
9394000,-302.34023666381836,117.73178339408537,109.81855773925781,83.69059753417969,47.371726989746094,-403.657039642334,-139.61038208007812,0.04632902890443802
9396000,-298.8253402709961,122.23936909839382,90.65762329101562,96.4056396484375,47.97090148925781,-391.0642623901367,-142.84939575195312,0.05417153984308243
9398000,-259.7427406311035,123.15416150022402,109.37118530273438,88.30441284179688,45.199214935302734,-365.0262031555176,-137.61196899414062,0.020604675635695457
9400000,-286.828067779541,125.63168423501425,118.16372680664062,80.36521911621094,37.8953742980957,-383.126651763916,-140.15965270996094,0.03388338163495064
9402000,-326.1275939941406,124.80746318730256,106.39420318603516,79.78584289550781,37.49662399291992,-408.1562194824219,-141.66087341308594,0.01282496564090252
9404000,-320.025915145874,120.77208114554075,93.05900573730469,89.16106414794922,42.551700592041016,-408.9054317474365,-135.9188232421875,0.02658657729625702
9406000,-309.3496284484863,128.97758741274478,91.06573486328125,84.36305236816406,53.528202056884766,-396.01701736450195,-142.33456420898438,0.04494529962539673
9408000,-321.0169429779053,133.12427125490925,93.5077896118164,100.02763366699219,39.01262664794922,-416.0875606536865,-137.5132598876953,0.03582315891981125
9410000,-332.50407218933105,113.8989720011764,96.15339660644531,76.8987045288086,38.252098083496094,-403.1900463104248,-140.64698791503906,0.028735671192407608
9412000,-300.1975288391113,124.22801691267695,110.86335754394531,86.66354370117188,38.460060119628906,-393.3472785949707,-142.87646484375,0.03923896700143814
9414000,-292.7635746002197,133.1464309928567,110.44139099121094,87.56828308105469,47.90986633300781,-397.9327030181885,-140.7728729248047,0.022463783621788025
9416000,-274.5334777832031,119.41410541909505,124.0621109008789,86.80445098876953,41.35102081298828,-387.8001403808594,-138.98233032226562,0.03141886740922928
9418000,-300.64969635009766,125.61337786739102,111.95645141601562,81.55702209472656,45.075233459472656,-403.2392349243164,-136.0511932373047,0.05202712118625641
9420000,-264.43775177001953,119.28083826441116,118.12401580810547,75.71176147460938,55.56721496582031,-377.6632308959961,-136.19741821289062,0.019875112920999527
9422000,-265.68592643737793,128.45626185431465,112.92333984375,99.72554016113281,46.34757995605469,-384.5990581512451,-140.1444091796875,0.061091385781764984
9424000,-266.1795024871826,123.37745116102774,111.52396392822266,84.95279693603516,59.166133880615234,-381.1623821258545,-140.69821166992188,0.03820285201072693
9426000,-277.3346767425537,121.787472811799,98.27488708496094,100.17221069335938,48.81425476074219,-383.94847679138184,-140.67715454101562,0.029600106179714203
9428000,-291.5069351196289,128.95163147613965,104.552001953125,93.52758026123047,44.33650207519531,-395.4382095336914,-138.51089477539062,0.02607901766896248
9430000,-254.97400665283203,127.42297545643217,103.46920776367188,108.5161361694336,60.30854415893555,-382.5228042602539,-144.8393096923828,0.09423976391553879
9432000,-294.21690559387207,143.46870677903996,124.85648345947266,71.86027526855469,39.699256896972656,-384.94554328918457,-145.72512817382812,0.03774747997522354
9434000,-277.0007209777832,125.51181811896522,118.96481323242188,83.44317626953125,50.189151763916016,-393.8369331359863,-135.77870178222656,0.017788797616958618
9436000,-279.06463623046875,123.85135853923701,108.28570556640625,94.6701889038086,44.32017135620117,-389.4713439941406,-136.8847198486328,0.01534196175634861
9438000,-270.298885345459,134.6362102793231,115.099853515625,88.60301208496094,46.21073913574219,-376.97622299194336,-143.25845336914062,0.022183317691087723
9440000,-289.0276069641113,134.82311589154645,89.35551452636719,100.92279052734375,43.248756408691406,-380.1968879699707,-142.37574768066406,0.017985811457037926
9442000,-297.04649353027344,111.37326498583379,106.87040710449219,78.67234802246094,39.479679107666016,-379.5878143310547,-142.50723266601562,0.026090867817401886
9444000,-251.17987823486328,135.81300899453183,116.43692016601562,92.54216766357422,47.18920135498047,-365.81079864501953,-141.55322265625,0.015857428312301636
9446000,-310.2705383300781,127.82029567015643,102.65737915039062,81.13530731201172,40.67676544189453,-390.98907470703125,-143.7838897705078,0.03293423727154732
9448000,-288.83342933654785,125.77321841267855,114.24236297607422,87.53433227539062,46.90110778808594,-396.51433753967285,-141.01707458496094,0.020189421251416206
9450000,-278.339075088501,117.45306008541313,131.73374938964844,83.15618896484375,49.5713005065918,-399.58204078674316,-143.24917602539062,0.03091639094054699
9452000,-286.580322265625,118.01091833875661,99.26626586914062,78.51221466064453,59.05432891845703,-382.1197814941406,-141.31588745117188,0.02255055122077465
9454000,-270.51023864746094,117.16315399876743,95.16285705566406,102.17213439941406,52.062278747558594,-384.0535888671875,-135.91046142578125,0.05654266104102135
9456000,-291.29893493652344,120.3237981082707,105.676025390625,93.601318359375,54.914554595947266,-401.5074920654297,-144.02981567382812,0.046456996351480484
9458000,-281.7021083831787,117.94741205157392,107.13794708251953,86.9310531616211,50.158294677734375,-386.32655906677246,-139.6460418701172,0.04320139065384865
9460000,-268.2241325378418,135.07174403495674,116.85625457763672,92.39514923095703,48.593780517578125,-384.67231369018555,-141.417724609375,0.020729482173919678
9462000,-285.3222312927246,131.16231117456283,107.29983520507812,94.88703918457031,50.03810119628906,-399.7181968688965,-137.86773681640625,0.038713350892066956
9464000,-278.69945526123047,108.90878882534595,104.59395599365234,85.91818237304688,51.918365478515625,-381.9525680541992,-139.3070068359375,0.12962599098682404
9466000,-268.25392723083496,123.32065682749578,103.3344497680664,88.21705627441406,50.719139099121094,-373.27089500427246,-137.2793426513672,0.025665033608675003
9468000,-305.3203659057617,127.10926308784293,125.7562484741211,88.6936264038086,37.605995178222656,-416.3147201538086,-141.07882690429688,0.01733117550611496
9470000,-304.04513359069824,127.50555421156962,98.30948638916016,102.20062255859375,38.817237854003906,-400.3927593231201,-143.00994873046875,0.03024480491876602
9472000,-278.2740249633789,128.8725401926606,121.8433837890625,96.84733581542969,47.58332824707031,-405.53462982177734,-139.0388641357422,0.025422217324376106
9474000,-275.6158752441406,117.68476541553022,110.63674926757812,91.06407165527344,48.98125457763672,-382.73500061035156,-143.58349609375,0.02055765688419342
9476000,-306.926607131958,116.80900982760741,101.89221954345703,101.28514099121094,43.7307014465332,-410.90368843078613,-142.9597625732422,0.028776386752724648
9478000,-313.2555866241455,108.39543299723024,109.50950622558594,90.0133285522461,40.911231994628906,-408.62735176086426,-145.11094665527344,0.04867127910256386
9480000,-324.89453506469727,110.42125382909188,103.732177734375,84.24397277832031,40.74790954589844,-410.46912002563477,-143.1734161376953,0.023905474692583084
9482000,-356.2279300689697,119.16338479268974,90.80534362792969,75.103515625,37.452030181884766,-417.9018497467041,-141.71327209472656,0.026290636509656906
9484000,-339.36649322509766,103.74693056925604,101.67349243164062,76.01675415039062,42.61521530151367,-415.02808380126953,-144.66537475585938,0.021512534469366074
9486000,-339.2670669555664,131.42919994826312,106.50289916992188,82.97188568115234,33.77588653564453,-421.09265899658203,-141.44107055664062,0.016015512868762016
9488000,-300.907039642334,119.71397081005047,119.55891418457031,94.56364440917969,38.655704498291016,-412.91555404663086,-140.79879760742188,0.02903449907898903
9490000,-262.9010200500488,115.95363022163629,122.68437957763672,97.70437622070312,47.805633544921875,-391.6650276184082,-139.47935485839844,0.048946134746074677
9492000,-313.53304862976074,128.81082909580698,100.0545654296875,83.9296646118164,44.144195556640625,-398.8598918914795,-142.82955932617188,0.02800474315881729
9494000,-292.8529815673828,109.87425819238929,125.53584289550781,76.04403686523438,48.39345932006836,-405.29029846191406,-137.55487060546875,0.018834050744771957
9496000,-282.69695472717285,118.94026664688563,137.20074462890625,96.27507781982422,37.80608367919922,-410.39483070373535,-143.60098266601562,0.016971100121736526
9498000,-306.2785987854004,115.28410426922434,111.482177734375,83.03408813476562,39.400474548339844,-399.63473892211914,-140.59249877929688,0.03189515694975853
9500000,-310.7093620300293,116.27199636388116,96.64989471435547,79.25973510742188,42.393577575683594,-390.8222770690918,-138.22189331054688,0.03157253935933113
9502000,-328.5456848144531,127.75665217097404,90.82223510742188,92.26774597167969,39.59955978393555,-408.8175048828125,-142.44964599609375,0.0319334901869297
9504000,-318.6916160583496,124.6853102045923,115.332763671875,75.80838012695312,36.560943603515625,-404.3138999938965,-142.11129760742188,0.03148091584444046
9506000,-258.2875556945801,127.9559068631681,117.29932403564453,88.41725158691406,46.0483512878418,-370.19458389282227,-139.87033081054688,0.0124105429276824
9508000,-290.0778160095215,127.57994598405983,119.83626556396484,87.15869903564453,46.78247833251953,-409.31176376342773,-134.619873046875,0.07638780772686005
9510000,-291.15293312072754,133.16440576481406,96.06840515136719,93.9383544921875,49.376686096191406,-387.89490699768066,-142.66900634765625,0.027546586468815804
9512000,-294.1527404785156,140.93623063838007,103.88377380371094,94.03682708740234,43.54954528808594,-394.14654541015625,-141.51524353027344,0.03889256343245506
9514000,-308.70527267456055,133.18003649844366,100.05142211914062,77.84706115722656,49.065269470214844,-393.9851188659668,-141.73182678222656,0.04788956791162491
9516000,-280.64009857177734,126.40568569084506,108.91158294677734,100.42948150634766,45.28845977783203,-392.41727447509766,-142.89309692382812,0.04074827581644058
9518000,-254.00642013549805,137.05444599592062,126.77721405029297,87.96112823486328,46.363914489746094,-378.7300834655762,-136.4044952392578,0.025896821171045303
9520000,-309.6283149719238,131.62488712846564,107.68030548095703,82.53276824951172,45.06324768066406,-402.3471565246582,-142.58787536621094,0.03038092516362667
9522000,-331.8517265319824,128.9106736942368,114.894775390625,85.56288146972656,32.19670486450195,-418.5496940612793,-145.99822998046875,0.04182372987270355
9524000,-314.8891296386719,118.90515180930225,103.31584930419922,77.58482360839844,41.603599548339844,-393.9881286621094,-143.42935180664062,0.024081997573375702
9526000,-319.61268615722656,125.06157981069983,103.90615844726562,86.84829711914062,44.88418197631836,-410.6681671142578,-144.61508178710938,0.03193466737866402
9528000,-308.0710639953613,116.98541872185567,108.18464660644531,82.77423095703125,41.49873352050781,-399.9168586730957,-140.66583251953125,0.05399710312485695
9530000,-299.88188552856445,116.00690278050995,105.275634765625,91.42192077636719,38.65996551513672,-397.6631965637207,-137.60707092285156,0.030864397063851357
9532000,-256.3458480834961,116.48887136370008,123.52479553222656,99.06478881835938,50.62562942504883,-391.71460723876953,-138.08425903320312,0.2377968281507492
9534000,-273.7965450286865,123.75063349714259,105.74740600585938,103.26092529296875,50.35116195678711,-390.767614364624,-142.42393493652344,0.035466574132442474
9536000,-287.5673065185547,130.99233980996598,120.65970611572266,87.78608703613281,41.17911911010742,-396.9462127685547,-140.27371215820312,0.027722951024770737
9538000,-258.0450038909912,132.09920614267395,130.15859985351562,88.82769775390625,44.13496780395508,-389.52419090270996,-131.66590881347656,0.023837462067604065
9540000,-282.11538887023926,130.15025833362998,108.23372650146484,86.04508972167969,41.24003982543945,-377.5397663116455,-140.13754272460938,0.04306355118751526
9542000,-289.2861328125,145.00721919405743,109.62462615966797,90.64910888671875,39.65699768066406,-386.5110168457031,-142.74139404296875,0.03553946316242218
9544000,-269.1652545928955,123.33767111545542,131.66424560546875,85.59915161132812,44.458892822265625,-390.59277534484863,-140.313232421875,0.018466603010892868
9546000,-279.70556640625,139.26432529101234,126.20906066894531,80.60537719726562,48.00920867919922,-394.5749816894531,-140.01588439941406,0.061680715531110764
9548000,-281.6310005187988,128.2741586620799,115.502197265625,82.85025787353516,47.72662353515625,-390.78659439086914,-136.99887084960938,0.0753791481256485
9550000,-265.42220878601074,125.14819488549439,109.95794677734375,92.70178985595703,50.97288513183594,-378.374662399292,-140.76019287109375,0.08001985400915146
9552000,-272.9076499938965,136.47357042963174,111.80729675292969,88.3984375,54.895835876464844,-387.49502182006836,-140.5626983642578,0.048477545380592346
9554000,-284.4394416809082,126.38198231790129,113.49164581298828,93.53204345703125,52.17803192138672,-402.7855415344238,-140.89686584472656,0.041209153831005096
9556000,-267.4114761352539,118.52452572220506,122.95340728759766,105.90345764160156,41.849822998046875,-396.9222946166992,-141.2227783203125,0.026879535987973213
9558000,-305.60912322998047,126.95181231821637,105.26191711425781,95.18630981445312,38.768978118896484,-403.17784881591797,-141.6686553955078,0.02017926424741745
9560000,-296.6182174682617,113.06081250116443,111.28524780273438,98.31016540527344,40.40309524536133,-404.20848846435547,-142.43739318847656,0.02916121855378151
9562000,-329.9204978942871,108.56160816316942,109.217041015625,74.78511810302734,34.03241729736328,-406.21706771850586,-141.7840118408203,0.04600312188267708
9564000,-312.3865776062012,125.46557767507491,117.82075500488281,85.96099090576172,34.709754943847656,-410.6587028503418,-140.25042724609375,0.031019598245620728
9566000,-286.9106101989746,121.76437545852045,109.6803970336914,94.37539672851562,42.944332122802734,-393.9445457458496,-140.00421142578125,0.038043297827243805
9568000,-324.46100997924805,127.78400309624249,121.03453063964844,64.81462860107422,47.55528259277344,-413.4171257019043,-144.4725341796875,0.024205882102251053
9570000,-292.5105323791504,118.94471460254175,100.88516235351562,97.30134582519531,39.748817443847656,-392.5599708557129,-137.9390106201172,0.05311933159828186
9572000,-279.5606117248535,123.52552577734319,107.59285736083984,99.01948547363281,42.04954147338867,-388.5762367248535,-139.65911865234375,0.012855937704443932
9574000,-251.33288383483887,126.10514567422459,114.9375991821289,105.19048309326172,55.850345611572266,-384.83288383483887,-142.52207946777344,0.043633170425891876
9576000,-258.8214683532715,136.22411901422342,110.81681823730469,83.5710220336914,64.77172088623047,-381.9848289489746,-136.02842712402344,0.03223595768213272
9578000,-263.94847869873047,133.27294045655663,107.03225708007812,96.52815246582031,58.843017578125,-383.5468063354492,-142.83790588378906,0.032796915620565414
9580000,-264.2406005859375,121.08133412414055,109.91897583007812,114.50975799560547,41.60124969482422,-387.82275390625,-142.4657745361328,0.01793571375310421
9582000,-281.0692596435547,126.38281702423265,113.18429565429688,88.21119689941406,46.21785354614258,-384.7736358642578,-143.93600463867188,0.02702345885336399
9584000,-306.39371490478516,123.48630601410288,106.68525695800781,81.38616943359375,42.49325942993164,-394.0020523071289,-143.0055694580078,0.04922409728169441
9586000,-288.225305557251,123.20147677144513,120.56510925292969,73.95759582519531,43.80327606201172,-384.8536624908447,-141.7359161376953,0.03830821439623833
9588000,-277.3527030944824,128.8710880323307,116.4316635131836,97.19554138183594,43.51158142089844,-395.19680404663086,-139.31292724609375,0.0182508435100317
9590000,-294.138614654541,129.0356280886071,123.73817443847656,78.55755615234375,39.19511413574219,-390.34115982055664,-145.3055419921875,0.017226142808794975
9592000,-299.029354095459,125.91492410534244,121.30126953125,76.15669250488281,44.010780334472656,-398.5533103942871,-141.96249389648438,0.01768636144697666
9594000,-298.7784938812256,117.7261577020987,120.87347412109375,76.69001770019531,34.0709342956543,-385.2439785003662,-145.2180633544922,0.04913521558046341
9596000,-286.6319351196289,128.7865425718646,105.23326873779297,91.92064666748047,41.34977722167969,-384.8215103149414,-140.33338928222656,0.019239425659179688
9598000,-300.02011489868164,119.62186725526894,111.73605346679688,82.33464050292969,41.8690185546875,-388.07007217407227,-147.9248504638672,0.03507102653384209
9600000,-318.7331657409668,124.22027586902864,109.66993713378906,69.36058044433594,37.05632781982422,-388.8682060241699,-145.9708709716797,0.019075535237789154
9602000,-294.1337070465088,125.5432625355573,100.80342864990234,85.22201538085938,36.34169387817383,-378.98606300354004,-137.536865234375,0.022072255611419678
9604000,-275.7835388183594,122.15671030292322,118.20396423339844,80.27499389648438,45.190185546875,-381.9669494628906,-137.52749633789062,0.04179565981030464
9606000,-265.1468029022217,131.00714727159755,112.02767944335938,91.64411926269531,45.17574691772461,-371.8165111541748,-142.192138671875,0.014283189550042152
9608000,-267.8856887817383,135.54114628584335,113.73347473144531,85.92111206054688,49.98740005493164,-378.2745132446289,-139.48770141601562,0.23453813791275024
9610000,-276.2114791870117,135.39873166451446,97.46449279785156,86.72108459472656,53.435813903808594,-371.3263473510742,-142.5430908203125,0.0365925133228302
9612000,-242.90265274047852,121.37651143844043,116.10635375976562,96.97913360595703,56.08771514892578,-370.2600440979004,-141.84490966796875,0.02912895195186138
9614000,-277.54607009887695,131.2377206027173,95.19525146484375,98.5465087890625,50.761619567871094,-381.6161079406738,-140.4468994140625,0.013525648042559624
9616000,-276.5918502807617,124.73946320713051,104.21881866455078,90.64539337158203,43.90459442138672,-373.35697174072266,-142.04229736328125,0.03860417753458023
9618000,-309.69802474975586,120.77673491919639,105.86114501953125,82.80221557617188,45.50404357910156,-400.80715560913086,-143.0825653076172,0.024316003546118736
9620000,-305.5425796508789,123.89766758912717,103.87569427490234,80.84483337402344,41.29597473144531,-390.7248001098633,-140.87667846679688,0.04239876568317413
9622000,-314.365421295166,117.91436682831896,96.24844360351562,87.4452896118164,44.44960021972656,-399.1925392150879,-143.34353637695312,0.027333106845617294
9624000,-308.65365982055664,115.59436346915511,98.13396453857422,86.92703247070312,43.99177551269531,-392.43689346313477,-145.2903594970703,0.02081526257097721
9626000,-285.8636226654053,120.56111769604114,108.55608367919922,91.4369888305664,47.727569580078125,-386.9696407318115,-146.63941955566406,0.024811726063489914
9628000,-309.10741996765137,131.91602812310842,101.60984802246094,81.06144714355469,38.079933166503906,-392.16186332702637,-137.73085021972656,0.03407522663474083
9630000,-279.3209457397461,128.59047805866297,115.22949981689453,78.84001159667969,47.53675079345703,-382.51766204833984,-138.4412078857422,0.03162963315844536
9632000,-253.63997840881348,119.02389736068726,133.6998291015625,87.79147338867188,38.25798034667969,-378.1991214752197,-135.21792602539062,0.027770884335041046
9634000,-284.0129699707031,130.63442230881492,131.8321533203125,76.41880798339844,39.836265563964844,-393.8315124511719,-138.2869873046875,0.01831463724374771
9636000,-308.1954765319824,139.2051983534859,102.89761352539062,87.64088439941406,44.883365631103516,-404.2592887878418,-139.40267944335938,0.044629160314798355
9638000,-289.18411445617676,121.81004418574547,104.45578002929688,93.48582458496094,44.94281768798828,-392.56970405578613,-139.5274658203125,0.02862432971596718
9640000,-257.51283836364746,127.73380637302823,109.99220275878906,97.42247009277344,58.725303649902344,-381.402379989624,-142.28195190429688,0.031524013727903366
9642000,-289.9905319213867,137.06939066955184,92.58062744140625,98.36122131347656,53.22723388671875,-392.8547897338867,-141.3330078125,0.028189852833747864
9644000,-279.7400436401367,130.17682028990032,107.50837707519531,85.5948257446289,47.29998779296875,-382.44779205322266,-137.7340850830078,0.038622207939624786
9646000,-267.2080078125,131.35926756576234,100.90182495117188,91.89994812011719,53.63467025756836,-372.8650817871094,-140.8090362548828,0.029689785093069077
9648000,-248.7983913421631,119.5542560424293,108.42501068115234,111.29025268554688,48.388038635253906,-380.08238792419434,-136.84597778320312,0.02667224407196045
